Frame,Prediction,Confidence,FPS
455,crocodile,0.9997,3.76
456,crocodile,0.9987,3.49
457,crocodile,0.9978,4.09
458,crocodile,0.9997,3.76
459,crocodile,0.9987,3.97
460,crocodile,0.9989,3.05
461,crocodile,0.9986,3.25
462,crocodile,0.9994,2.85
463,crocodile,0.9995,3.02
464,crocodile,0.9987,3.02
465,crocodile,0.9981,3.02
466,crocodile,0.9993,2.61
467,crocodile,0.9991,2.44
468,crocodile,0.9995,2.49
469,crocodile,0.9989,2.56
470,crocodile,0.9993,3.13
471,crocodile,0.9992,3.28
472,crocodile,0.999,3.08
473,crocodile,0.9997,3.08
474,crocodile,0.9999,3.25
475,crocodile,1.0,2.57
476,crocodile,1.0,3.47
477,crocodile,0.997,3.26
478,crocodile,0.9897,3.33
479,crocodile,0.987,3.19
480,crocodile,0.9971,3.17
481,crocodile,0.9917,3.13
482,crocodile,0.9993,3.09
483,crocodile,0.9988,3.29
484,crocodile,0.9993,2.53
485,crocodile,0.9999,3.15
486,crocodile,0.9986,3.23
487,crocodile,0.9988,3.3
488,crocodile,0.9986,3.23
489,crocodile,0.9984,3.31
490,crocodile,0.9969,3.2
491,crocodile,0.9996,3.25
492,crocodile,0.9999,3.29
493,crocodile,0.9994,2.64
494,crocodile,0.9992,3.04
495,crocodile,0.9991,3.11
496,crocodile,0.9974,3.13
497,crocodile,0.9992,3.16
498,crocodile,0.9992,3.19
499,crocodile,0.9996,3.09
500,crocodile,0.9994,3.27
501,crocodile,0.9997,2.9
502,crocodile,0.9999,3.03
503,crocodile,0.9994,2.25
504,crocodile,0.9976,3.54
505,crocodile,0.9987,3.62
506,crocodile,0.9729,4.15
507,crocodile,0.9643,4.02
508,crocodile,0.9187,3.78
509,crocodile,0.7839,3.76
510,crocodile,0.8512,3.35
511,crocodile,0.8772,3.33
512,crocodile,0.9518,2.84
513,crocodile,0.9697,3.35
514,crocodile,0.9449,3.17
515,crocodile,0.9457,3.06
516,crocodile,0.9569,3.39
